,Biomass,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Offshore,Wind Offshore,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated
2024-03-25 23:00:00+01:00,335.0,1895.0,0.0,,157.0,580.0,,5988.0,2078.0,,41398.0,0.0,189.0,295.0,,7863.0
2024-03-26 00:00:00+01:00,334.0,1903.0,0.0,,156.0,915.0,,5985.0,2262.0,,41291.0,0.0,191.0,242.0,,7769.0
2024-03-26 01:00:00+01:00,335.0,1885.0,0.0,,157.0,,526.0,5530.0,2065.0,,40880.0,0.0,193.0,188.0,,7508.0
2024-03-26 02:00:00+01:00,334.0,1900.0,0.0,,154.0,,1692.0,5298.0,1987.0,,40876.0,0.0,192.0,168.0,,6954.0
2024-03-26 03:00:00+01:00,334.0,1900.0,0.0,,153.0,,2169.0,5060.0,1939.0,,41137.0,0.0,191.0,175.0,,6336.0
2024-03-26 04:00:00+01:00,332.0,1898.0,0.0,,153.0,,2623.0,4920.0,1636.0,,40934.0,0.0,193.0,221.0,,5851.0
2024-03-26 05:00:00+01:00,336.0,1903.0,0.0,,153.0,,2627.0,4832.0,1925.0,,41091.0,215.0,191.0,138.0,,5190.0
2024-03-26 06:00:00+01:00,335.0,1898.0,0.0,,153.0,,1001.0,5162.0,2614.0,,41599.0,215.0,189.0,124.0,,4368.0
2024-03-26 07:00:00+01:00,336.0,1921.0,0.0,,156.0,1554.0,,5567.0,3332.0,,41516.0,257.0,180.0,62.0,,3991.0
2024-03-26 08:00:00+01:00,334.0,2014.0,0.0,,485.0,2900.0,,5899.0,3741.0,,41671.0,567.0,180.0,32.0,,3860.0
2024-03-26 09:00:00+01:00,335.0,2114.0,0.0,,973.0,3083.0,,6063.0,3818.0,,41701.0,1223.0,177.0,22.0,,3645.0
2024-03-26 10:00:00+01:00,334.0,2052.0,0.0,,1365.0,2820.0,,6050.0,3342.0,,41680.0,1931.0,178.0,19.0,,3414.0
2024-03-26 11:00:00+01:00,335.0,1902.0,0.0,,1375.0,2122.0,,5996.0,3633.0,,41637.0,2659.0,182.0,5.0,,3133.0
2024-03-26 12:00:00+01:00,334.0,1898.0,0.0,,1374.0,1705.0,,5883.0,2810.0,,41526.0,3260.0,181.0,0.0,,3274.0
2024-03-26 13:00:00+01:00,337.0,1916.0,0.0,,1195.0,784.0,,5535.0,2706.0,,41042.0,3762.0,182.0,0.0,,3875.0
2024-03-26 14:00:00+01:00,334.0,1961.0,0.0,,1014.0,535.0,,5340.0,2695.0,,41197.0,3946.0,187.0,1.0,,4156.0
2024-03-26 15:00:00+01:00,336.0,2070.0,0.0,,1331.0,1598.0,,5151.0,3276.0,,41283.0,3886.0,190.0,25.0,,4566.0
2024-03-26 16:00:00+01:00,334.0,2294.0,0.0,,1327.0,1775.0,,5150.0,3313.0,,41461.0,3318.0,190.0,44.0,,4707.0
2024-03-26 17:00:00+01:00,335.0,2614.0,0.0,,1120.0,1816.0,,5328.0,3098.0,,41556.0,2330.0,190.0,10.0,,4774.0
2024-03-26 18:00:00+01:00,341.0,3710.0,0.0,,975.0,2085.0,,5592.0,2842.0,,40970.0,1394.0,193.0,80.0,,5243.0
2024-03-26 19:00:00+01:00,340.0,3715.0,0.0,,911.0,1837.0,,5999.0,2677.0,,40441.0,622.0,195.0,202.0,,6463.0
2024-03-26 20:00:00+01:00,342.0,3580.0,0.0,,541.0,2067.0,,6313.0,2812.0,,40166.0,0.0,197.0,298.0,,6846.0
2024-03-26 21:00:00+01:00,337.0,3156.0,0.0,,398.0,3145.0,,6499.0,3712.0,,40613.0,0.0,198.0,366.0,,7115.0
2024-03-26 22:00:00+01:00,335.0,2441.0,0.0,,157.0,1898.0,,6199.0,3422.0,,41366.0,0.0,189.0,380.0,,7276.0
2024-03-26 23:00:00+01:00,334.0,2139.0,0.0,,157.0,1954.0,,6116.0,3376.0,,41860.0,0.0,188.0,146.0,,7320.0
2024-03-27 00:00:00+01:00,338.0,2026.0,0.0,,157.0,2120.0,,6065.0,3311.0,,41890.0,0.0,188.0,270.0,,7447.0
2024-03-27 01:00:00+01:00,337.0,2003.0,0.0,,157.0,1264.0,,6014.0,3075.0,,41781.0,0.0,185.0,294.0,,6028.0
2024-03-27 02:00:00+01:00,339.0,1981.0,0.0,,154.0,1254.0,,5924.0,3264.0,,41814.0,0.0,185.0,307.0,,4661.0
2024-03-27 03:00:00+01:00,334.0,1975.0,0.0,,153.0,147.0,,5946.0,2975.0,,41760.0,0.0,188.0,389.0,,4270.0
2024-03-27 04:00:00+01:00,334.0,1968.0,0.0,,153.0,,316.0,5877.0,2594.0,,41619.0,0.0,187.0,435.0,,4671.0
2024-03-27 05:00:00+01:00,333.0,1955.0,0.0,,153.0,,713.0,5921.0,2766.0,,41503.0,217.0,187.0,480.0,,4889.0
2024-03-27 06:00:00+01:00,335.0,1978.0,0.0,,153.0,576.0,,6000.0,3267.0,,41871.0,220.0,182.0,590.0,,4691.0
2024-03-27 07:00:00+01:00,336.0,2198.0,0.0,,804.0,1315.0,,6227.0,3252.0,,41432.0,266.0,182.0,717.0,,4760.0
2024-03-27 08:00:00+01:00,334.0,2271.0,0.0,,1183.0,1783.0,,6450.0,3577.0,,41729.0,885.0,185.0,722.0,,5208.0
2024-03-27 09:00:00+01:00,333.0,2294.0,0.0,,1185.0,1933.0,,6387.0,3303.0,,41685.0,2989.0,186.0,774.0,,5232.0
2024-03-27 10:00:00+01:00,334.0,2284.0,0.0,,1187.0,1434.0,,6118.0,3029.0,,41651.0,5407.0,188.0,731.0,,5738.0
2024-03-27 11:00:00+01:00,335.0,2357.0,0.0,,1064.0,779.0,,5942.0,2226.0,,41434.0,7192.0,181.0,563.0,,6817.0
2024-03-27 12:00:00+01:00,334.0,2280.0,0.0,,291.0,,93.0,5795.0,2153.0,,41430.0,7964.0,178.0,605.0,,7885.0
2024-03-27 13:00:00+01:00,326.0,2239.0,0.0,,157.0,,268.0,5860.0,2155.0,,41193.0,8196.0,182.0,602.0,,9102.0
2024-03-27 14:00:00+01:00,333.0,2224.0,0.0,,157.0,,487.0,5813.0,1967.0,,41347.0,8518.0,184.0,655.0,,9421.0
2024-03-27 15:00:00+01:00,335.0,2213.0,0.0,,157.0,,714.0,5831.0,1683.0,,39786.0,8139.0,182.0,710.0,,9282.0
2024-03-27 16:00:00+01:00,335.0,2239.0,0.0,,157.0,,1126.0,5750.0,1431.0,,39096.0,7116.0,184.0,758.0,,9315.0
2024-03-27 17:00:00+01:00,334.0,2103.0,0.0,,157.0,,1218.0,5881.0,1567.0,,39145.0,5806.0,184.0,749.0,,8882.0
2024-03-27 18:00:00+01:00,333.0,1964.0,0.0,,157.0,,492.0,6078.0,2006.0,,40225.0,2955.0,186.0,752.0,,8542.0
2024-03-27 19:00:00+01:00,334.0,1962.0,0.0,,157.0,1201.0,,6568.0,3076.0,,41220.0,816.0,188.0,792.0,,9217.0
2024-03-27 20:00:00+01:00,335.0,1928.0,0.0,,157.0,2804.0,,6775.0,3510.0,,41414.0,0.0,186.0,777.0,,10309.0
2024-03-27 21:00:00+01:00,334.0,1924.0,0.0,,157.0,1802.0,,6690.0,3233.0,,41341.0,0.0,188.0,844.0,,11280.0
2024-03-27 22:00:00+01:00,332.0,1910.0,0.0,,157.0,239.0,,6440.0,2244.0,,41230.0,0.0,190.0,865.0,,12430.0
2024-03-27 23:00:00+01:00,333.0,1913.0,0.0,,157.0,306.0,,6326.0,2385.0,,41231.0,0.0,191.0,871.0,,12229.0
2024-03-28 00:00:00+01:00,333.0,1906.0,0.0,,157.0,692.0,,6179.0,2187.0,,41356.0,0.0,192.0,866.0,,11952.0
2024-03-28 01:00:00+01:00,337.0,1901.0,0.0,,157.0,327.0,,6139.0,2079.0,,40567.0,0.0,193.0,869.0,,12503.0
2024-03-28 02:00:00+01:00,338.0,1907.0,0.0,,157.0,,1199.0,5962.0,1789.0,,39990.0,0.0,194.0,855.0,,12748.0
2024-03-28 03:00:00+01:00,338.0,1903.0,0.0,,157.0,,2119.0,5869.0,1499.0,,39019.0,0.0,193.0,884.0,,13487.0
2024-03-28 04:00:00+01:00,337.0,1896.0,0.0,,153.0,,2655.0,5832.0,1299.0,,37288.0,0.0,191.0,880.0,,13912.0
2024-03-28 05:00:00+01:00,339.0,1901.0,0.0,,153.0,,2790.0,5822.0,1389.0,,37018.0,216.0,191.0,887.0,,13433.0
2024-03-28 06:00:00+01:00,334.0,1903.0,0.0,,153.0,,1963.0,5855.0,1559.0,,38310.0,217.0,191.0,884.0,,13316.0
2024-03-28 07:00:00+01:00,330.0,1983.0,0.0,,156.0,,586.0,5988.0,2317.0,,39325.0,279.0,189.0,879.0,,13137.0
2024-03-28 08:00:00+01:00,331.0,2140.0,0.0,,157.0,746.0,,6349.0,3093.0,,39908.0,1017.0,190.0,884.0,,13284.0
2024-03-28 09:00:00+01:00,331.0,2185.0,0.0,,157.0,1235.0,,6346.0,2713.0,,39994.0,3271.0,188.0,897.0,,13497.0
2024-03-28 10:00:00+01:00,335.0,2194.0,0.0,,156.0,,223.0,6070.0,1926.0,,39007.0,6102.0,187.0,901.0,,14519.0
2024-03-28 11:00:00+01:00,331.0,2214.0,0.0,,157.0,,1340.0,5827.0,1770.0,,35767.0,8277.0,183.0,892.0,,14998.0
2024-03-28 12:00:00+01:00,333.0,2206.0,0.0,,157.0,,1349.0,5749.0,1555.0,,33289.0,9403.0,183.0,894.0,,15503.0
2024-03-28 13:00:00+01:00,336.0,2183.0,0.0,,157.0,,1613.0,5816.0,1282.0,,30616.0,10000.0,184.0,897.0,,15610.0
2024-03-28 14:00:00+01:00,337.0,2173.0,0.0,,157.0,,1650.0,5726.0,1288.0,,29655.0,10069.0,185.0,897.0,,15663.0
2024-03-28 15:00:00+01:00,338.0,2026.0,0.0,,157.0,,1839.0,5667.0,1271.0,,29528.0,9986.0,187.0,898.0,,15724.0
2024-03-28 16:00:00+01:00,340.0,1929.0,0.0,,157.0,,1730.0,5816.0,1310.0,,29633.0,8419.0,189.0,901.0,,15942.0
2024-03-28 17:00:00+01:00,335.0,1928.0,0.0,,157.0,,834.0,5861.0,1419.0,,31082.0,5829.0,187.0,902.0,,15779.0
2024-03-28 18:00:00+01:00,339.0,1946.0,0.0,,157.0,,23.0,6001.0,1731.0,,34839.0,2821.0,189.0,898.0,,15029.0
2024-03-28 19:00:00+01:00,336.0,2007.0,0.0,,157.0,1000.0,,6227.0,2439.0,,38282.0,751.0,188.0,900.0,,14269.0
2024-03-28 20:00:00+01:00,340.0,1937.0,0.0,,157.0,2523.0,,6709.0,3290.0,,40334.0,0.0,187.0,897.0,,14097.0
2024-03-28 21:00:00+01:00,340.0,1919.0,0.0,,157.0,2264.0,,6648.0,2732.0,,40442.0,0.0,187.0,892.0,,13539.0
2024-03-28 22:00:00+01:00,339.0,1913.0,0.0,,157.0,1377.0,,6369.0,1942.0,,39971.0,0.0,188.0,856.0,,13176.0
2024-03-28 23:00:00+01:00,338.0,1915.0,0.0,,157.0,1666.0,,6299.0,2077.0,,39994.0,0.0,187.0,814.0,,12431.0
2024-03-29 00:00:00+01:00,336.0,1895.0,0.0,,157.0,440.0,,6237.0,1975.0,,40016.0,0.0,187.0,849.0,,11776.0
2024-03-29 01:00:00+01:00,334.0,1924.0,0.0,,157.0,,1077.0,6131.0,1567.0,,38840.0,0.0,188.0,769.0,,10616.0
2024-03-29 02:00:00+01:00,332.0,1930.0,0.0,,155.0,,2442.0,5841.0,1646.0,,38737.0,0.0,189.0,654.0,,9878.0
2024-03-29 03:00:00+01:00,332.0,1920.0,0.0,,153.0,,2272.0,5806.0,1304.0,,38482.0,0.0,190.0,774.0,,9082.0
2024-03-29 04:00:00+01:00,333.0,1928.0,0.0,,153.0,,2904.0,5739.0,1269.0,,37406.0,0.0,190.0,838.0,,9035.0
2024-03-29 05:00:00+01:00,333.0,1928.0,0.0,,153.0,,2487.0,5735.0,1410.0,,37422.0,214.0,185.0,816.0,,9041.0
2024-03-29 06:00:00+01:00,333.0,1935.0,0.0,,153.0,,1712.0,5856.0,1529.0,,38435.0,215.0,183.0,787.0,,9042.0
2024-03-29 07:00:00+01:00,332.0,1928.0,0.0,,155.0,,949.0,6108.0,1697.0,,38991.0,263.0,191.0,828.0,,8902.0
2024-03-29 08:00:00+01:00,334.0,1910.0,0.0,,156.0,,583.0,6248.0,1926.0,,39938.0,676.0,190.0,812.0,,8853.0
2024-03-29 09:00:00+01:00,335.0,1893.0,0.0,,157.0,,560.0,6249.0,2245.0,,40192.0,1669.0,192.0,832.0,,8698.0
2024-03-29 10:00:00+01:00,334.0,1894.0,0.0,,156.0,,952.0,6030.0,1767.0,,38629.0,3052.0,195.0,861.0,,8329.0
2024-03-29 11:00:00+01:00,334.0,1893.0,0.0,,157.0,,1629.0,5872.0,1526.0,,36821.0,4303.0,199.0,863.0,,8698.0
2024-03-29 12:00:00+01:00,339.0,1891.0,0.0,,157.0,,2011.0,5831.0,1368.0,,35758.0,5185.0,193.0,806.0,,9153.0
2024-03-29 13:00:00+01:00,338.0,1885.0,0.0,,156.0,,1849.0,5943.0,1459.0,,35777.0,5185.0,196.0,832.0,,9130.0
2024-03-29 14:00:00+01:00,335.0,1878.0,0.0,,156.0,,1852.0,5941.0,1440.0,,35090.0,5143.0,197.0,755.0,,8636.0
2024-03-29 15:00:00+01:00,336.0,1875.0,0.0,,154.0,,1874.0,5980.0,1490.0,,34751.0,4770.0,195.0,607.0,,8069.0
2024-03-29 16:00:00+01:00,331.0,1885.0,0.0,,156.0,,271.0,6146.0,2063.0,,35826.0,4059.0,196.0,546.0,,7579.0
2024-03-29 17:00:00+01:00,337.0,1889.0,0.0,,156.0,701.0,,6252.0,2590.0,,37855.0,2971.0,196.0,412.0,,6400.0
2024-03-29 18:00:00+01:00,335.0,1891.0,0.0,,155.0,1684.0,,6632.0,2772.0,,40141.0,1579.0,200.0,323.0,,5804.0
2024-03-29 19:00:00+01:00,333.0,1898.0,0.0,,153.0,3195.0,,6854.0,3101.0,,40933.0,526.0,198.0,290.0,,5372.0
2024-03-29 20:00:00+01:00,334.0,1905.0,0.0,,157.0,3390.0,,7148.0,3534.0,,41474.0,0.0,198.0,263.0,,5488.0
2024-03-29 21:00:00+01:00,334.0,1872.0,0.0,,157.0,3720.0,,7200.0,3736.0,,41622.0,0.0,204.0,160.0,,5704.0
2024-03-29 22:00:00+01:00,335.0,1878.0,0.0,,157.0,2944.0,,6916.0,3497.0,,41615.0,0.0,206.0,199.0,,5664.0
2024-03-29 23:00:00+01:00,335.0,1877.0,0.0,,157.0,3019.0,,6902.0,3336.0,,41478.0,0.0,210.0,148.0,,5102.0
